unique_id,indicator_id,name,measure,measure_info,geotype_name,geo_join_id,geo_place_name,time_period,start_date,value,borough_code
212441,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2014,2014-06-01,23.91,Manhattan
212567,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2014,2013-12-01,27.99,Manhattan
336566,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2015,2015-06-01,22.38,Manhattan
549835,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2017,2017-06-01,22.35,Manhattan
165888,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2010-11,2010-12-01,32.73,Manhattan
166006,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2012-13,2012-12-01,27.58,Manhattan
412502,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2015-16,2015-12-01,29.03,Manhattan
412503,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2016,2016-05-31,22.17,Manhattan
412504,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2016,2015-12-31,25.93,Manhattan
602778,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2018,2018-06-01,21.53,Manhattan
602779,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2017-18,2017-12-01,29.62,Manhattan
176618,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2011,2010-12-01,32.25,Manhattan
176030,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2012,2012-06-01,27.33,Manhattan
176072,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2013,2013-06-01,26.13,Manhattan
176534,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2009,2008-12-01,34.75,Manhattan
176576,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2010,2009-12-01,31.8,Manhattan
212315,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2013-14,2013-12-01,33.98,Manhattan
336567,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2014-15,2014-12-01,30.19,Manhattan
176660,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2012,2011-12-01,29.98,Manhattan
176702,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2013,2012-12-01,29.19,Manhattan
336565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2015,2015-01-01,26.27,Manhattan
602777,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2018,2018-01-01,24.79,Manhattan
175316,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2009-10,2009-12-01,33.62,Manhattan
175400,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2011-12,2011-12-01,31.61,Manhattan
549836,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2017,2017-01-01,25.62,Manhattan
549837,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2016-17,2016-12-01,30.12,Manhattan
175274,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2008-09,2008-12-01,39.62,Manhattan
175358,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2010-11,2010-12-01,36.82,Manhattan
175442,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2012-13,2012-12-01,32.69,Manhattan
175904,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2009,2009-06-01,31.61,Manhattan
412750,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2016,2015-12-31,19.44,Manhattan
550082,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2017,2017-01-01,18.96,Manhattan
603024,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2018,2018-06-01,14.48,Manhattan
603025,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2017-18,2017-12-01,25.9,Manhattan
175946,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2010,2010-06-01,29.56,Manhattan
175988,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2011,2011-06-01,29.31,Manhattan
165828,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2009-10,2009-12-01,27.59,Manhattan
166654,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2009,2009-06-01,22.47,Manhattan
166713,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2010,2010-06-01,19.66,Manhattan
166890,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2013,2013-06-01,16.96,Manhattan
167539,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2009,2008-12-01,25.49,Manhattan
213607,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2014,2013-12-01,20.33,Manhattan
550083,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2016-17,2016-12-01,24.43,Manhattan
166005,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2012-13,2012-12-01,25.99,Manhattan
166831,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2012,2012-06-01,17.21,Manhattan
167657,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2011,2010-12-01,24.01,Manhattan
412749,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2016,2016-05-31,15.13,Manhattan
603023,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2018,2018-01-01,19.76,Manhattan
165946,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2011-12,2011-12-01,24.36,Manhattan
167598,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2010,2009-12-01,23.96,Manhattan
167716,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2012,2011-12-01,21.24,Manhattan
167775,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2013,2012-12-01,20.74,Manhattan
213253,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2013-14,2013-12-01,27.81,Manhattan
336812,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2015,2015-06-01,15.09,Manhattan
213430,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2014,2014-06-01,15.3,Manhattan
336811,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2015,2015-01-01,19.81,Manhattan
336813,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2014-15,2014-12-01,25.46,Manhattan
412748,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2015-16,2015-12-01,23.82,Manhattan
550081,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2017,2017-06-01,14.2,Manhattan
165769,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2008-09,2008-12-01,30.46,Manhattan
336563,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,2015-06-01,27.72,Manhattan
549833,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2017,2017-01-01,30.31,Manhattan
549834,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2016-17,2016-12-01,34.66,Manhattan
602776,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2017-18,2017-12-01,33.05,Manhattan
165887,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2010-11,2010-12-01,30.78,Manhattan
166772,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2011,2011-06-01,19.31,Manhattan
175987,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,2011-06-01,38.09,Manhattan
176533,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2009,2008-12-01,43.32,Manhattan
176617,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2011,2010-12-01,39.18,Manhattan
176701,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2013,2012-12-01,36.08,Manhattan
212440,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2014,2014-06-01,31.56,Manhattan
212566,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2014,2013-12-01,34.74,Manhattan
175399,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2011-12,2011-12-01,36.31,Manhattan
175441,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2012-13,2012-12-01,37.34,Manhattan
176071,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2013,2013-06-01,33.89,Manhattan
212314,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2013-14,2013-12-01,39.35,Manhattan
175315,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2009-10,2009-12-01,40.59,Manhattan
175945,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2010,2010-06-01,38.0,Manhattan
176659,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2012,2011-12-01,37.29,Manhattan
336562,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2015,2015-01-01,31.23,Manhattan
336564,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2014-15,2014-12-01,33.9,Manhattan
412499,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2015-16,2015-12-01,32.41,Manhattan
412500,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2016,2016-05-31,26.92,Manhattan
602775,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2018,2018-06-01,26.13,Manhattan
175903,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,2009-06-01,40.99,Manhattan
176029,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2012,2012-06-01,36.74,Manhattan
412501,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2016,2015-12-31,30.14,Manhattan
549832,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2017,2017-06-01,28.61,Manhattan
602774,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2018,2018-01-01,28.69,Manhattan
176575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2010,2009-12-01,39.17,Manhattan
167538,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2009,2008-12-01,27.7,Manhattan
167715,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2012,2011-12-01,23.25,Manhattan
336809,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2015,2015-06-01,16.88,Manhattan
550078,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2017,2017-06-01,15.99,Manhattan
175273,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2008-09,2008-12-01,47.43,Manhattan
175357,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2010-11,2010-12-01,42.24,Manhattan
213252,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2013-14,2013-12-01,29.3,Manhattan
412747,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2016,2015-12-31,21.17,Manhattan
165827,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2009-10,2009-12-01,28.81,Manhattan
166712,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2010,2010-06-01,21.9,Manhattan
166771,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2011,2011-06-01,21.44,Manhattan
166889,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2013,2013-06-01,19.25,Manhattan
412746,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2016,2016-05-31,16.89,Manhattan
550079,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2017,2017-01-01,20.62,Manhattan
603020,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2018,2018-01-01,21.2,Manhattan
603022,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2017-18,2017-12-01,27.29,Manhattan
165945,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2011-12,2011-12-01,26.49,Manhattan
166004,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2012-13,2012-12-01,27.68,Manhattan
165768,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2008-09,2008-12-01,32.86,Manhattan
165886,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2010-11,2010-12-01,32.5,Manhattan
166830,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2012,2012-06-01,19.35,Manhattan
167656,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2011,2010-12-01,26.01,Manhattan
167774,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2013,2012-12-01,22.74,Manhattan
213429,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2014,2014-06-01,17.1,Manhattan
213606,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2014,2013-12-01,22.01,Manhattan
336808,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2015,2015-01-01,21.35,Manhattan
336810,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2014-15,2014-12-01,26.63,Manhattan
221987,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2009,2009-06-01,23.86,False
412745,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2015-16,2015-12-01,25.29,Manhattan
550080,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2016-17,2016-12-01,25.83,Manhattan
603021,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2018,2018-06-01,16.27,Manhattan
412497,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2016,2016-05-31,24.97,Manhattan
412498,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2016,2015-12-31,28.36,Manhattan
549831,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2016-17,2016-12-01,32.93,Manhattan
602772,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2018,2018-06-01,24.85,Manhattan
166653,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2009,2009-06-01,24.63,Manhattan
167597,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2010,2009-12-01,25.87,Manhattan
175440,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2012-13,2012-12-01,35.62,Manhattan
175902,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2009,2009-06-01,37.13,Manhattan
175986,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2011,2011-06-01,34.57,Manhattan
212313,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2013-14,2013-12-01,36.89,Manhattan
212565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2014,2013-12-01,31.9,Manhattan
336559,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2015,2015-01-01,29.17,Manhattan
175398,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2011-12,2011-12-01,34.33,Manhattan
175944,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2010,2010-06-01,34.75,Manhattan
336561,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2014-15,2014-12-01,32.14,Manhattan
175272,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2008-09,2008-12-01,44.2,Manhattan
175314,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2009-10,2009-12-01,37.4,Manhattan
175356,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2010-11,2010-12-01,39.66,Manhattan
176070,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2013,2013-06-01,30.68,Manhattan
176616,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2011,2010-12-01,36.33,Manhattan
212439,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2014,2014-06-01,28.44,Manhattan
336560,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2015,2015-06-01,25.55,Manhattan
549829,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2017,2017-06-01,26.19,Manhattan
549830,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2017,2017-01-01,28.46,Manhattan
176574,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2010,2009-12-01,36.03,Manhattan
176658,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2012,2011-12-01,34.33,Manhattan
176700,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2013,2012-12-01,33.35,Manhattan
412496,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2015-16,2015-12-01,30.85,Manhattan
602771,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2018,2018-01-01,27.57,Manhattan
602773,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2017-18,2017-12-01,31.91,Manhattan
213605,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2014,2013-12-01,19.34,Manhattan
336805,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2015,2015-01-01,18.71,Manhattan
550076,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2017,2017-01-01,17.92,Manhattan
603018,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2018,2018-06-01,11.59,Manhattan
176028,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2012,2012-06-01,32.85,Manhattan
176532,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2009,2008-12-01,39.87,Manhattan
213251,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2013-14,2013-12-01,27.51,Manhattan
336806,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2015,2015-06-01,13.44,Manhattan
336807,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2014-15,2014-12-01,24.66,Manhattan
166003,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2012-13,2012-12-01,24.93,Manhattan
221988,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2010,2010-06-01,32.24,False
167596,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2010,2009-12-01,22.02,Manhattan
213428,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2014,2014-06-01,13.71,Manhattan
412742,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2015-16,2015-12-01,22.98,Manhattan
412744,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2016,2015-12-31,17.83,Manhattan
550075,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2017,2017-06-01,12.99,Manhattan
603017,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2018,2018-01-01,17.17,Manhattan
603019,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2017-18,2017-12-01,24.09,Manhattan
167655,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2011,2010-12-01,22.43,Manhattan
550077,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2016-17,2016-12-01,24.55,Manhattan
165767,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2008-09,2008-12-01,29.54,Manhattan
165826,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2009-10,2009-12-01,26.48,Manhattan
165944,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2011-12,2011-12-01,23.78,Manhattan
166711,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2010,2010-06-01,17.63,Manhattan
166888,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2013,2013-06-01,16.14,Manhattan
166770,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2011,2011-06-01,17.57,Manhattan
166829,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2012,2012-06-01,16.12,Manhattan
167537,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2009,2008-12-01,23.39,Manhattan
167714,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2012,2011-12-01,20.21,Manhattan
167773,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2013,2012-12-01,19.75,Manhattan
412743,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2016,2016-05-31,12.62,Manhattan
336556,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2015,2015-01-01,25.67,Manhattan
336558,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2014-15,2014-12-01,29.21,Manhattan
412493,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2015-16,2015-12-01,28.02,Manhattan
549827,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2017,2017-01-01,25.04,Manhattan
165885,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2010-11,2010-12-01,29.77,Manhattan
166652,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2009,2009-06-01,18.95,Manhattan
